Date,Time,"P-core 8 T0 Effective Clock [MHz]","P-core 8 T0 Usage [%]","Total CPU Usage [%]","CPU Package [¡ÆC]","CPU Package Power [W]",
25.8.2026,8:56:32.645,56.2,0.2,5.4,64,11.910,
25.8.2026,8:56:32.853,82.6,13.9,5.3,61,11.607,
25.8.2026,8:56:33.042,67.8,0.0,2.9,63,11.698,
25.8.2026,8:56:33.248,35.0,0.0,2.5,62,10.160,
25.8.2026,8:56:33.455,39.9,6.6,3.0,62,10.553,
25.8.2026,8:56:33.663,42.4,6.6,5.6,59,12.771,
25.8.2026,8:56:33.868,61.3,0.0,4.6,59,10.572,
25.8.2026,8:56:34.058,40.6,0.0,2.2,60,11.257,
25.8.2026,8:56:34.262,58.8,7.0,3.2,60,12.552,
25.8.2026,8:56:34.473,28.0,0.0,2.0,59,10.848,
25.8.2026,8:56:34.679,40.3,12.8,7.8,59,11.512,
25.8.2026,8:56:34.884,47.8,0.0,2.0,63,11.731,
25.8.2026,8:56:35.091,60.5,0.0,7.4,59,16.523,
25.8.2026,8:56:35.295,28.4,0.0,1.7,59,10.815,
25.8.2026,8:56:35.502,48.8,12.3,5.4,59,13.440,
25.8.2026,8:56:35.712,66.5,0.0,5.2,59,10.960,
25.8.2026,8:56:35.903,26.9,0.0,2.4,61,10.960,
25.8.2026,8:56:36.106,29.3,6.5,2.2,60,12.429,
25.8.2026,8:56:36.313,33.1,0.0,2.2,61,10.607,
25.8.2026,8:56:36.518,82.0,0.8,4.7,61,11.761,
25.8.2026,8:56:36.725,26.7,12.8,4.1,61,12.209,
25.8.2026,8:56:36.929,35.6,0.0,5.0,61,13.097,
25.8.2026,8:56:37.119,22.6,0.0,1.8,61,12.122,
25.8.2026,8:56:37.329,32.2,12.7,3.7,88,9.563,
25.8.2026,8:56:37.535,48.2,0.0,3.6,86,9.432,
25.8.2026,8:56:37.741,52.5,6.9,5.6,85,11.082,
25.8.2026,8:56:37.947,98.9,0.1,2.1,86,12.060,
25.8.2026,8:56:38.152,44.9,0.0,2.4,84,10.718,
25.8.2026,8:56:38.361,16.8,0.0,3.5,86,11.693,
25.8.2026,8:56:38.563,36.8,6.7,5.7,84,10.508,
25.8.2026,8:56:38.771,63.8,7.3,3.4,86,12.069,
25.8.2026,8:56:38.979,60.4,0.0,4.5,86,9.653,
25.8.2026,8:56:39.168,42.1,3.2,4.3,88,12.874,
25.8.2026,8:56:39.376,53.9,0.0,4.9,64,15.633,
25.8.2026,8:56:39.581,35.3,6.0,8.6,66,11.738,
25.8.2026,8:56:39.785,35.3,0.0,2.7,64,11.436,
25.8.2026,8:56:39.994,17.3,6.2,7.2,64,11.752,
25.8.2026,8:56:40.196,26.2,6.8,3.3,64,11.837,
25.8.2026,8:56:40.391,37.7,0.0,6.0,63,9.680,
25.8.2026,8:56:40.597,21.0,5.6,4.0,59,13.577,
25.8.2026,8:56:40.802,52.8,0.0,5.1,60,9.389,
25.8.2026,8:56:41.008,25.7,0.0,2.2,59,11.338,
25.8.2026,8:56:41.200,23.3,12.3,3.9,59,10.763,
25.8.2026,8:56:41.406,41.9,0.0,4.9,58,11.011,
25.8.2026,8:56:41.616,31.1,12.0,7.7,58,12.782,
25.8.2026,8:56:41.819,26.1,0.0,2.9,60,8.451,
25.8.2026,8:56:42.014,29.1,0.0,1.6,57,12.608,
25.8.2026,8:56:42.219,29.9,0.0,2.1,59,9.271,
25.8.2026,8:56:42.424,86.6,6.8,4.4,60,10.894,
25.8.2026,8:56:42.633,51.5,0.0,7.0,82,9.232,
25.8.2026,8:56:42.825,49.5,0.0,1.6,60,14.452,
25.8.2026,8:56:43.033,121.0,1.3,5.3,86,9.163,
25.8.2026,8:56:43.236,63.5,6.8,5.5,59,15.632,
25.8.2026,8:56:43.444,28.6,0.0,4.7,61,10.188,
25.8.2026,8:56:43.651,46.9,0.0,1.9,61,11.455,
25.8.2026,8:56:43.838,44.2,7.3,3.5,61,11.324,
25.8.2026,8:56:44.045,86.9,0.5,1.8,60,11.288,
25.8.2026,8:56:44.252,78.7,7.4,6.0,60,11.836,
25.8.2026,8:56:44.456,113.8,1.2,7.4,94,11.097,
25.8.2026,8:56:44.662,69.3,0.2,1.9,60,14.119,
25.8.2026,8:56:44.870,41.0,0.0,1.5,61,11.707,
25.8.2026,8:56:45.063,101.2,14.2,3.3,61,10.537,
25.8.2026,8:56:45.269,524.2,17.2,12.8,77,12.128,
25.8.2026,8:56:45.471,1093.9,24.9,13.4,81,18.745,
25.8.2026,8:56:45.677,1354.9,18.2,6.0,66,25.695,
25.8.2026,8:56:45.884,138.3,14.9,4.8,64,25.786,
25.8.2026,8:56:46.078,33.9,0.0,1.5,62,10.667,
25.8.2026,8:56:46.284,76.3,0.3,3.8,62,11.416,
25.8.2026,8:56:46.486,120.2,1.1,6.2,61,13.665,
25.8.2026,8:56:46.694,776.9,21.7,4.4,82,12.579,
25.8.2026,8:56:46.898,776.9,21.7,4.4,71,15.217,
25.8.2026,8:56:47.089,1715.4,41.0,8.3,95,24.586,
25.8.2026,8:56:47.293,109.6,0.0,11.0,63,20.131,
25.8.2026,8:56:47.499,177.6,20.4,2.8,68,11.107,
25.8.2026,8:56:47.708,1113.6,24.5,8.1,62,21.747,
25.8.2026,8:56:47.914,30.5,0.0,4.3,61,10.191,
25.8.2026,8:56:48.121,76.6,9.3,3.6,61,10.612,
25.8.2026,8:56:48.308,63.4,0.0,2.6,61,12.243,
25.8.2026,8:56:48.515,154.6,8.9,5.5,63,14.326,
25.8.2026,8:56:48.721,65.8,0.0,5.9,63,14.452,
25.8.2026,8:56:48.927,106.4,8.9,6.8,63,14.308,
25.8.2026,8:56:49.134,53.8,0.0,3.3,62,12.099,
25.8.2026,8:56:49.324,55.5,13.6,4.8,62,12.596,
25.8.2026,8:56:49.527,29.6,0.0,4.0,58,10.677,
25.8.2026,8:56:49.733,29.9,0.0,2.5,61,11.170,
25.8.2026,8:56:49.940,30.1,0.0,5.0,61,11.960,
25.8.2026,8:56:50.148,50.9,6.6,2.2,61,11.780,
25.8.2026,8:56:50.352,19.0,6.3,5.7,60,11.236,
25.8.2026,8:56:50.543,100.5,1.1,3.1,60,11.236,
25.8.2026,8:56:50.751,30.3,0.0,1.5,61,11.714,
25.8.2026,8:56:50.956,36.6,6.8,3.7,60,11.513,
25.8.2026,8:56:51.161,43.8,0.0,5.0,60,10.463,
25.8.2026,8:56:51.353,48.3,12.4,3.2,60,11.855,
25.8.2026,8:56:51.561,26.7,0.0,2.2,86,10.872,
25.8.2026,8:56:51.769,57.2,18.3,5.9,87,11.316,
25.8.2026,8:56:51.972,42.8,0.0,3.5,84,13.660,
25.8.2026,8:56:52.180,26.5,0.0,5.5,85,11.275,
25.8.2026,8:56:52.369,51.6,7.3,2.7,88,9.804,
25.8.2026,8:56:52.574,37.2,0.0,2.1,65,11.580,
25.8.2026,8:56:52.781,35.3,0.0,6.8,65,12.728,
25.8.2026,8:56:52.989,10.9,6.2,6.5,63,15.520,
25.8.2026,8:56:53.193,37.0,0.0,3.5,68,10.624,
25.8.2026,8:56:53.401,63.1,0.0,1.9,72,11.319,
25.8.2026,8:56:53.590,43.8,0.0,1.5,62,11.885,
25.8.2026,8:56:53.797,25.5,6.2,4.3,63,10.187,
25.8.2026,8:56:54.004,21.7,0.0,5.4,62,11.237,
25.8.2026,8:56:54.214,59.2,13.4,3.4,62,11.468,
25.8.2026,8:56:54.403,66.4,0.0,2.0,60,11.175,
25.8.2026,8:56:54.610,50.1,6.5,2.8,57,8.843,
25.8.2026,8:56:54.814,29.6,6.2,5.8,57,11.181,
25.8.2026,8:56:55.023,46.5,0.0,4.4,57,11.292,
25.8.2026,8:56:55.231,46.5,0.0,4.4,67,9.467,
25.8.2026,8:56:55.435,46.5,0.0,4.4,69,14.529,
25.8.2026,8:56:55.639,46.5,0.0,4.4,69,14.529,
25.8.2026,8:56:55.848,46.5,0.0,4.4,69,14.529,
25.8.2026,8:56:56.054,46.5,0.0,4.4,69,14.529,
25.8.2026,8:56:56.260,46.5,0.0,4.4,69,14.529,
25.8.2026,8:56:56.453,46.5,0.0,4.4,69,14.529,
25.8.2026,8:56:56.657,46.5,0.0,4.4,69,14.529,
25.8.2026,8:56:56.861,46.5,0.0,4.4,69,14.529,
25.8.2026,8:56:57.067,46.5,0.0,4.4,69,14.529,
25.8.2026,8:56:57.274,46.5,0.0,4.4,69,14.529,
25.8.2026,8:56:57.483,46.5,0.0,4.4,69,14.529,
25.8.2026,8:56:57.688,46.5,0.0,4.4,69,14.529,
25.8.2026,8:56:57.895,46.5,0.0,4.4,69,14.529,
25.8.2026,8:56:58.101,29.9,0.0,4.0,69,14.529,
25.8.2026,8:56:58.294,29.9,0.0,4.0,70,13.218,
25.8.2026,8:56:58.498,29.9,0.0,4.0,70,13.218,
25.8.2026,8:56:58.704,29.9,0.0,4.0,71,13.218,
25.8.2026,8:56:58.912,29.9,0.0,4.0,69,13.218,
25.8.2026,8:56:59.119,29.9,0.0,4.0,69,13.218,
25.8.2026,8:56:59.312,29.9,0.0,4.0,70,13.218,
25.8.2026,8:56:59.518,29.9,0.0,4.0,69,13.218,
25.8.2026,8:56:59.723,29.9,0.0,4.0,68,13.218,
25.8.2026,8:56:59.930,29.9,0.0,4.0,69,13.218,
25.8.2026,8:57:0.138,29.9,0.0,4.0,72,13.218,
25.8.2026,8:57:0.342,29.9,0.0,4.0,69,13.218,
25.8.2026,8:57:0.546,29.9,0.0,4.0,69,13.218,
25.8.2026,8:57:0.757,44.0,1.6,7.6,70,13.113,
25.8.2026,8:57:0.960,44.0,1.6,7.6,69,13.113,
25.8.2026,8:57:1.152,44.0,1.6,7.6,70,13.113,
25.8.2026,8:57:1.359,44.0,1.6,7.6,70,13.113,
25.8.2026,8:57:1.563,44.0,1.6,7.6,69,13.113,
25.8.2026,8:57:1.773,44.0,1.6,7.6,70,13.113,
25.8.2026,8:57:1.977,44.0,1.6,7.6,69,13.113,
25.8.2026,8:57:2.168,44.0,1.6,7.6,69,13.113,
25.8.2026,8:57:2.376,44.0,1.6,7.6,69,13.113,
25.8.2026,8:57:2.578,44.0,1.6,7.6,69,13.113,
25.8.2026,8:57:2.784,44.0,1.6,7.6,69,13.113,
25.8.2026,8:57:2.990,44.0,1.6,7.6,69,13.113,
25.8.2026,8:57:3.181,50.5,1.2,8.0,69,13.113,
25.8.2026,8:57:3.387,50.5,1.2,8.0,88,13.027,
25.8.2026,8:57:3.594,50.5,1.2,8.0,85,13.027,
25.8.2026,8:57:3.801,50.5,1.2,8.0,85,13.027,
25.8.2026,8:57:4.008,50.5,1.2,8.0,69,13.027,
25.8.2026,8:57:4.201,50.5,1.2,8.0,69,13.027,
25.8.2026,8:57:4.407,50.5,1.2,8.0,69,13.027,
25.8.2026,8:57:4.612,50.5,1.2,8.0,69,13.027,
25.8.2026,8:57:4.819,50.5,1.2,8.0,69,13.027,
25.8.2026,8:57:5.026,50.5,1.2,8.0,71,13.027,
25.8.2026,8:57:5.216,50.5,1.2,8.0,69,13.027,
25.8.2026,8:57:5.423,50.5,1.2,8.0,70,13.027,
25.8.2026,8:57:5.630,28.9,1.0,7.4,69,13.642,
25.8.2026,8:57:5.835,28.9,1.0,7.4,70,13.642,
25.8.2026,8:57:6.042,28.9,1.0,7.4,69,13.642,
25.8.2026,8:57:6.230,28.9,1.0,7.4,69,13.642,
25.8.2026,8:57:6.436,28.9,1.0,7.4,69,13.642,
25.8.2026,8:57:6.644,28.9,1.0,7.4,69,13.642,
25.8.2026,8:57:6.848,28.9,1.0,7.4,70,13.642,
25.8.2026,8:57:7.057,28.9,1.0,7.4,71,13.642,
25.8.2026,8:57:7.246,28.9,1.0,7.4,69,13.642,
25.8.2026,8:57:7.449,28.9,1.0,7.4,70,13.642,
25.8.2026,8:57:7.658,28.9,1.0,7.4,70,13.642,
25.8.2026,8:57:7.862,65.7,0.9,7.8,69,13.642,
25.8.2026,8:57:8.071,65.7,0.9,7.8,68,12.223,
25.8.2026,8:57:8.275,65.7,0.9,7.8,70,12.223,
25.8.2026,8:57:8.482,65.7,0.9,7.8,69,12.223,
25.8.2026,8:57:8.691,65.7,0.9,7.8,69,12.223,
25.8.2026,8:57:8.898,65.7,0.9,7.8,70,12.223,
25.8.2026,8:57:9.105,65.7,0.9,7.8,70,12.223,
25.8.2026,8:57:9.312,65.7,0.9,7.8,69,12.223,
25.8.2026,8:57:9.518,65.7,0.9,7.8,69,12.223,
25.8.2026,8:57:9.727,65.7,0.9,7.8,69,12.223,
25.8.2026,8:57:9.934,65.7,0.9,7.8,69,12.223,
25.8.2026,8:57:10.121,65.7,0.9,7.8,70,12.223,
25.8.2026,8:57:10.326,41.1,1.4,7.7,71,13.451,
25.8.2026,8:57:10.533,41.1,1.4,7.7,69,13.451,
25.8.2026,8:57:10.740,41.1,1.4,7.7,69,13.451,
25.8.2026,8:57:10.946,41.1,1.4,7.7,69,13.451,
25.8.2026,8:57:11.137,41.1,1.4,7.7,70,13.451,
25.8.2026,8:57:11.344,41.1,1.4,7.7,69,13.451,
25.8.2026,8:57:11.549,41.1,1.4,7.7,70,13.451,
25.8.2026,8:57:11.755,41.1,1.4,7.7,70,13.451,
25.8.2026,8:57:11.962,41.1,1.4,7.7,69,13.451,
25.8.2026,8:57:12.152,41.1,1.4,7.7,70,13.451,
25.8.2026,8:57:12.360,41.1,1.4,7.7,69,13.451,
25.8.2026,8:57:12.566,41.1,1.4,7.7,69,13.451,
25.8.2026,8:57:12.773,30.5,1.0,7.8,67,12.231,
25.8.2026,8:57:12.981,30.5,1.0,7.8,84,12.231,
25.8.2026,8:57:13.183,30.5,1.0,7.8,70,12.231,
25.8.2026,8:57:13.390,30.5,1.0,7.8,69,12.231,
25.8.2026,8:57:13.596,30.5,1.0,7.8,70,12.231,
25.8.2026,8:57:13.803,30.5,1.0,7.8,70,12.231,
25.8.2026,8:57:14.009,30.5,1.0,7.8,70,12.231,
25.8.2026,8:57:14.218,30.5,1.0,7.8,70,12.231,
25.8.2026,8:57:14.425,30.5,1.0,7.8,78,12.231,
25.8.2026,8:57:14.632,30.5,1.0,7.8,70,12.231,
25.8.2026,8:57:14.837,30.5,1.0,7.8,70,12.231,
25.8.2026,8:57:15.027,39.8,0.8,7.5,70,13.737,
25.8.2026,8:57:15.237,39.8,0.8,7.5,70,13.737,
25.8.2026,8:57:15.442,39.8,0.8,7.5,69,13.737,
25.8.2026,8:57:15.650,39.8,0.8,7.5,69,13.737,
25.8.2026,8:57:15.853,39.8,0.8,7.5,69,13.737,
25.8.2026,8:57:16.059,39.8,0.8,7.5,69,13.737,
25.8.2026,8:57:16.266,39.8,0.8,7.5,69,13.737,
25.8.2026,8:57:16.472,39.8,0.8,7.5,69,13.737,
25.8.2026,8:57:16.681,39.8,0.8,7.5,69,13.737,
25.8.2026,8:57:16.869,39.8,0.8,7.5,70,13.737,
25.8.2026,8:57:17.074,39.8,0.8,7.5,70,13.737,
25.8.2026,8:57:17.281,39.8,0.8,7.5,68,13.737,
25.8.2026,8:57:17.489,35.2,1.0,8.0,70,13.333,
25.8.2026,8:57:17.695,35.2,1.0,8.0,71,13.333,
25.8.2026,8:57:17.902,35.2,1.0,8.0,69,13.333,
25.8.2026,8:57:18.109,35.2,1.0,8.0,69,13.333,
25.8.2026,8:57:18.315,35.2,1.0,8.0,68,13.333,
25.8.2026,8:57:18.523,35.2,1.0,8.0,91,13.333,
25.8.2026,8:57:18.727,35.2,1.0,8.0,71,13.333,
25.8.2026,8:57:18.920,35.2,1.0,8.0,70,13.333,
25.8.2026,8:57:19.127,35.2,1.0,8.0,77,13.333,
25.8.2026,8:57:19.336,35.2,1.0,8.0,70,13.333,
25.8.2026,8:57:19.539,35.2,1.0,8.0,70,13.333,
25.8.2026,8:57:19.729,36.8,0.6,7.4,70,13.153,
25.8.2026,8:57:19.937,36.8,0.6,7.4,69,13.153,
25.8.2026,8:57:20.142,36.8,0.6,7.4,70,13.153,
25.8.2026,8:57:20.347,36.8,0.6,7.4,69,13.153,
25.8.2026,8:57:20.557,36.8,0.6,7.4,69,13.153,
25.8.2026,8:57:20.748,36.8,0.6,7.4,69,13.153,
25.8.2026,8:57:20.953,36.8,0.6,7.4,69,13.153,
25.8.2026,8:57:21.160,36.8,0.6,7.4,69,13.153,
25.8.2026,8:57:21.367,36.8,0.6,7.4,69,13.153,
25.8.2026,8:57:21.574,36.8,0.6,7.4,69,13.153,
25.8.2026,8:57:21.781,36.8,0.6,7.4,69,13.153,
25.8.2026,8:57:21.988,36.8,0.6,7.4,70,13.153,
25.8.2026,8:57:22.192,20.9,1.1,7.9,70,13.153,
25.8.2026,8:57:22.400,20.9,1.1,7.9,69,12.208,
25.8.2026,8:57:22.605,30.6,0.6,7.3,70,12.208,
25.8.2026,8:57:22.812,30.6,0.6,7.3,70,14.832,
25.8.2026,8:57:23.021,30.6,0.6,7.3,69,14.832,
25.8.2026,8:57:23.227,30.6,0.6,7.3,70,14.832,
25.8.2026,8:57:23.419,30.6,0.6,7.3,70,14.832,
25.8.2026,8:57:23.624,30.6,0.6,7.3,70,14.832,
25.8.2026,8:57:23.833,30.6,0.6,7.3,69,14.832,
25.8.2026,8:57:24.039,30.6,0.6,7.3,70,14.832,
25.8.2026,8:57:24.245,30.6,0.6,7.3,70,14.832,
25.8.2026,8:57:24.450,30.6,0.6,7.3,69,14.832,
25.8.2026,8:57:24.658,30.6,0.6,7.3,69,14.832,
25.8.2026,8:57:24.861,30.6,0.6,7.3,69,14.832,
25.8.2026,8:57:25.069,30.6,0.6,7.3,88,14.832,
25.8.2026,8:57:25.278,30.6,0.6,7.3,84,14.832,
25.8.2026,8:57:25.466,30.6,0.6,7.3,70,14.832,
25.8.2026,8:57:25.673,30.6,0.6,7.3,69,14.832,
25.8.2026,8:57:25.881,30.6,0.6,7.3,69,14.832,
25.8.2026,8:57:26.088,30.6,0.6,7.3,68,14.832,
25.8.2026,8:57:26.277,30.6,0.6,7.3,70,14.832,
25.8.2026,8:57:26.482,30.6,0.6,7.3,70,14.832,
25.8.2026,8:57:26.688,30.6,0.6,7.3,69,14.832,
25.8.2026,8:57:26.895,30.6,0.6,7.3,70,14.832,
25.8.2026,8:57:27.104,30.6,0.6,7.3,69,14.832,
25.8.2026,8:57:27.291,30.6,0.6,7.3,69,14.832,
25.8.2026,8:57:27.501,24.8,0.0,9.2,70,14.832,
25.8.2026,8:57:27.706,24.8,0.0,9.2,70,12.665,
25.8.2026,8:57:27.912,24.8,0.0,9.2,70,12.665,
25.8.2026,8:57:28.117,24.8,0.0,9.2,69,12.665,
25.8.2026,8:57:28.309,24.8,0.0,9.2,68,12.665,
25.8.2026,8:57:28.514,24.8,0.0,9.2,69,12.665,
25.8.2026,8:57:28.723,24.8,0.0,9.2,69,12.665,
25.8.2026,8:57:28.928,24.8,0.0,9.2,69,12.665,
25.8.2026,8:57:29.135,24.8,0.0,9.2,69,12.665,
25.8.2026,8:57:29.341,24.8,0.0,9.2,69,12.665,
25.8.2026,8:57:29.550,24.8,0.0,9.2,69,12.665,
25.8.2026,8:57:29.754,24.8,0.0,9.2,69,12.665,
25.8.2026,8:57:29.964,24.5,0.8,7.5,70,12.464,
25.8.2026,8:57:30.152,24.5,0.8,7.5,70,12.464,
25.8.2026,8:57:30.359,24.5,0.8,7.5,69,12.464,
25.8.2026,8:57:30.565,24.5,0.8,7.5,69,12.464,
25.8.2026,8:57:30.773,24.5,0.8,7.5,82,12.464,
25.8.2026,8:57:30.977,24.5,0.8,7.5,69,12.464,
25.8.2026,8:57:31.169,24.5,0.8,7.5,69,12.464,
25.8.2026,8:57:31.379,24.5,0.8,7.5,70,12.464,
25.8.2026,8:57:31.587,24.5,0.8,7.5,71,12.464,
25.8.2026,8:57:31.789,24.5,0.8,7.5,86,12.464,
25.8.2026,8:57:31.994,24.5,0.8,7.5,70,12.464,
25.8.2026,8:57:32.202,24.5,0.8,7.5,94,12.464,
25.8.2026,8:57:32.408,24.5,0.8,7.5,70,12.464,
25.8.2026,8:57:32.614,24.5,0.8,7.5,92,12.464,
25.8.2026,8:57:32.816,24.5,0.8,7.5,89,12.464,
25.8.2026,8:57:33.021,24.5,0.8,7.5,94,12.464,
25.8.2026,8:57:33.226,24.5,0.8,7.5,85,12.464,
25.8.2026,8:57:33.419,24.5,0.8,7.5,71,12.464,
25.8.2026,8:57:33.626,24.5,0.8,7.5,69,12.464,
25.8.2026,8:57:33.833,24.5,0.8,7.5,70,12.464,
25.8.2026,8:57:34.036,24.5,0.8,7.5,70,12.464,
25.8.2026,8:57:34.243,24.5,0.8,7.5,71,12.464,
25.8.2026,8:57:34.434,24.5,0.8,7.5,71,12.464,
25.8.2026,8:57:34.640,24.5,0.8,7.5,69,12.464,
25.8.2026,8:57:34.846,24.5,0.8,7.5,91,12.464,
25.8.2026,8:57:35.054,24.5,0.8,7.5,71,12.464,
25.8.2026,8:57:35.258,24.5,0.8,7.5,71,12.464,
25.8.2026,8:57:35.449,24.5,0.8,7.5,71,12.464,
25.8.2026,8:57:35.659,24.5,0.8,7.5,69,12.464,
25.8.2026,8:57:35.867,34.2,0.4,7.6,70,15.574,
25.8.2026,8:57:36.071,34.2,0.4,7.6,69,15.574,
25.8.2026,8:57:36.264,34.2,0.4,7.6,69,15.574,
25.8.2026,8:57:36.468,34.2,0.4,7.6,69,15.574,
25.8.2026,8:57:36.676,34.2,0.4,7.6,71,15.574,
25.8.2026,8:57:36.883,34.2,0.4,7.6,71,15.574,
25.8.2026,8:57:37.086,34.2,0.4,7.6,71,15.574,
25.8.2026,8:57:37.277,34.2,0.4,7.6,71,15.574,
25.8.2026,8:57:37.484,34.2,0.4,7.6,70,15.574,
25.8.2026,8:57:37.690,34.2,0.4,7.6,70,15.574,
25.8.2026,8:57:37.898,34.2,0.4,7.6,70,15.574,
25.8.2026,8:57:38.089,34.2,0.4,7.6,71,15.574,
25.8.2026,8:57:38.297,18.1,0.9,9.4,69,15.574,
25.8.2026,8:57:38.503,18.1,0.9,9.4,70,12.345,
25.8.2026,8:57:38.710,18.1,0.9,9.4,70,12.345,
25.8.2026,8:57:38.917,18.1,0.9,9.4,70,12.345,
25.8.2026,8:57:39.108,18.1,0.9,9.4,70,12.345,
25.8.2026,8:57:39.315,18.1,0.9,9.4,70,12.345,
25.8.2026,8:57:39.521,18.1,0.9,9.4,69,12.345,
25.8.2026,8:57:39.725,18.1,0.9,9.4,85,12.345,
25.8.2026,8:57:39.932,18.1,0.9,9.4,71,12.345,
25.8.2026,8:57:40.138,18.1,0.9,9.4,88,12.345,
25.8.2026,8:57:40.345,18.1,0.9,9.4,70,12.345,
25.8.2026,8:57:40.552,20.8,0.4,7.6,69,12.345,
25.8.2026,8:57:40.745,20.8,0.4,7.6,87,13.298,
25.8.2026,8:57:40.950,20.8,0.4,7.6,70,13.298,
25.8.2026,8:57:41.157,20.8,0.4,7.6,70,13.298,
25.8.2026,8:57:41.364,20.8,0.4,7.6,71,13.298,
25.8.2026,8:57:41.572,20.8,0.4,7.6,69,13.298,
25.8.2026,8:57:41.763,20.8,0.4,7.6,70,13.298,
25.8.2026,8:57:41.968,20.8,0.4,7.6,70,13.298,
25.8.2026,8:57:42.175,20.8,0.4,7.6,70,13.298,
25.8.2026,8:57:42.383,20.8,0.4,7.6,68,13.298,
25.8.2026,8:57:42.585,20.8,0.4,7.6,70,13.298,
25.8.2026,8:57:42.775,20.8,0.4,7.6,71,13.298,
25.8.2026,8:57:42.981,39.7,0.2,7.5,69,13.298,
25.8.2026,8:57:43.189,39.7,0.2,7.5,71,12.388,
25.8.2026,8:57:43.395,39.7,0.2,7.5,71,12.388,
25.8.2026,8:57:43.602,39.7,0.2,7.5,70,12.388,
25.8.2026,8:57:43.806,39.7,0.2,7.5,70,12.388,
25.8.2026,8:57:44.014,39.7,0.2,7.5,70,12.388,
25.8.2026,8:57:44.222,39.7,0.2,7.5,69,12.388,
25.8.2026,8:57:44.429,39.7,0.2,7.5,69,12.388,
25.8.2026,8:57:44.634,39.7,0.2,7.5,69,12.388,
25.8.2026,8:57:44.841,39.7,0.2,7.5,70,12.388,
25.8.2026,8:57:45.049,39.7,0.2,7.5,69,12.388,
25.8.2026,8:57:45.254,39.7,0.2,7.5,69,12.388,
25.8.2026,8:57:45.464,27.7,1.2,7.5,70,13.399,
25.8.2026,8:57:45.652,27.7,1.2,7.5,69,13.399,
25.8.2026,8:57:45.861,27.7,1.2,7.5,70,13.399,
25.8.2026,8:57:46.068,27.7,1.2,7.5,71,13.399,
25.8.2026,8:57:46.274,27.7,1.2,7.5,69,13.399,
25.8.2026,8:57:46.467,27.7,1.2,7.5,69,13.399,
25.8.2026,8:57:46.671,27.7,1.2,7.5,69,13.399,
25.8.2026,8:57:46.876,27.7,1.2,7.5,67,13.399,
25.8.2026,8:57:47.081,27.7,1.2,7.5,69,13.399,
25.8.2026,8:57:47.288,27.7,1.2,7.5,69,13.399,
25.8.2026,8:57:47.478,27.7,1.2,7.5,69,13.399,
25.8.2026,8:57:47.685,20.6,0.6,8.1,69,13.399,
25.8.2026,8:57:47.893,20.6,0.6,8.1,69,12.294,
25.8.2026,8:57:48.099,20.6,0.6,8.1,70,12.294,
25.8.2026,8:57:48.303,20.6,0.6,8.1,69,12.294,
25.8.2026,8:57:48.509,20.6,0.6,8.1,81,12.294,
25.8.2026,8:57:48.716,20.6,0.6,8.1,69,12.294,
25.8.2026,8:57:48.923,20.6,0.6,8.1,69,12.294,
25.8.2026,8:57:49.130,20.6,0.6,8.1,70,12.294,
25.8.2026,8:57:49.336,20.6,0.6,8.1,70,12.294,
25.8.2026,8:57:49.529,20.6,0.6,8.1,69,12.294,
25.8.2026,8:57:49.734,20.6,0.6,8.1,70,12.294,
25.8.2026,8:57:49.942,20.6,0.6,8.1,69,12.294,
25.8.2026,8:57:50.148,24.3,0.5,7.3,69,12.396,
25.8.2026,8:57:50.338,24.3,0.5,7.3,71,12.396,
25.8.2026,8:57:50.547,24.3,0.5,7.3,70,12.396,
25.8.2026,8:57:50.752,24.3,0.5,7.3,68,12.396,
25.8.2026,8:57:50.960,24.3,0.5,7.3,70,12.396,
25.8.2026,8:57:51.167,24.3,0.5,7.3,70,12.396,
25.8.2026,8:57:51.357,24.3,0.5,7.3,70,12.396,
25.8.2026,8:57:51.563,24.3,0.5,7.3,69,12.396,
25.8.2026,8:57:51.767,24.3,0.5,7.3,69,12.396,
25.8.2026,8:57:51.974,24.3,0.5,7.3,70,12.396,
25.8.2026,8:57:52.182,24.3,0.5,7.3,69,12.396,
25.8.2026,8:57:52.376,24.3,0.5,7.3,70,12.396,
25.8.2026,8:57:52.581,27.7,0.3,7.6,84,12.219,
25.8.2026,8:57:52.788,27.7,0.3,7.6,71,12.219,
25.8.2026,8:57:52.990,27.7,0.3,7.6,69,12.219,
25.8.2026,8:57:53.182,27.7,0.3,7.6,69,12.219,
25.8.2026,8:57:53.388,27.7,0.3,7.6,70,12.219,
25.8.2026,8:57:53.596,27.7,0.3,7.6,69,12.219,
25.8.2026,8:57:53.803,27.7,0.3,7.6,70,12.219,
25.8.2026,8:57:54.010,27.7,0.3,7.6,69,12.219,
25.8.2026,8:57:54.202,27.7,0.3,7.6,69,12.219,
25.8.2026,8:57:54.409,27.7,0.3,7.6,69,12.219,
25.8.2026,8:57:54.613,27.7,0.3,7.6,69,12.219,
25.8.2026,8:57:54.824,34.5,0.9,7.3,69,12.219,
25.8.2026,8:57:55.013,34.5,0.9,7.3,69,12.749,
25.8.2026,8:57:55.218,34.5,0.9,7.3,83,12.749,
25.8.2026,8:57:55.424,34.5,0.9,7.3,70,12.749,
25.8.2026,8:57:55.634,292.4,0.0,7.7,69,12.749,
25.8.2026,8:57:55.837,46.1,0.0,5.3,81,13.353,
