Date,Time,"CPU Package Power [W]","Total CPU Usage [%]","Core 0 Clock [MHz]","CPU Package [¡ÆC]",
31.8.2026,21:35:33.167,9.561,10.0,4099.7,72,
31.8.2026,21:35:33.373,10.081,9.2,4699.7,51,
31.8.2026,21:35:33.579,10.648,4.8,4099.7,52,
31.8.2026,21:35:33.789,10.945,7.3,4099.7,53,
31.8.2026,21:35:33.996,10.516,4.6,4099.7,52,
31.8.2026,21:35:34.185,10.454,12.6,4099.7,51,
31.8.2026,21:35:34.392,11.621,4.1,4099.7,50,
31.8.2026,21:35:34.598,10.576,4.0,4099.7,51,
31.8.2026,21:35:34.805,9.888,5.3,4099.7,51,
31.8.2026,21:35:34.996,10.445,8.1,4699.7,52,
31.8.2026,21:35:35.201,9.517,6.9,4099.7,52,
31.8.2026,21:35:35.408,10.484,4.4,4699.7,50,
31.8.2026,21:35:35.616,9.876,4.2,4099.7,50,
31.8.2026,21:35:35.821,10.358,5.0,4099.7,50,
31.8.2026,21:35:36.011,10.032,10.4,500.0,57,
31.8.2026,21:35:36.217,10.478,5.4,4099.7,50,
31.8.2026,21:35:36.424,9.849,5.8,4099.7,50,
31.8.2026,21:35:36.634,10.101,7.7,4099.7,50,
31.8.2026,21:35:36.839,10.245,4.7,4099.7,50,
31.8.2026,21:35:37.046,10.178,8.4,4699.7,50,
31.8.2026,21:35:37.253,10.164,4.7,4099.7,49,
31.8.2026,21:35:37.462,9.944,5.6,4699.7,49,
31.8.2026,21:35:37.653,9.380,11.0,4099.7,50,
31.8.2026,21:35:37.860,9.925,8.1,4099.7,49,
31.8.2026,21:35:38.068,9.658,2.9,4099.7,49,
31.8.2026,21:35:38.272,9.218,4.5,4099.7,49,
31.8.2026,21:35:38.464,9.975,9.4,4099.7,50,
31.8.2026,21:35:38.674,9.901,8.2,4099.7,49,
31.8.2026,21:35:38.878,10.359,4.5,4099.7,49,
31.8.2026,21:35:39.086,9.880,5.9,1699.9,49,
31.8.2026,21:35:39.280,10.079,10.1,4099.7,49,
31.8.2026,21:35:39.485,10.099,4.6,4699.7,49,
31.8.2026,21:35:39.693,9.353,4.8,4699.7,49,
31.8.2026,21:35:39.902,9.296,5.0,4099.7,48,
31.8.2026,21:35:40.090,10.046,10.3,3699.8,49,
31.8.2026,21:35:40.296,10.233,5.2,4099.7,47,
31.8.2026,21:35:40.504,9.890,7.3,4099.7,49,
31.8.2026,21:35:40.712,9.372,5.6,4099.7,47,
31.8.2026,21:35:40.901,9.642,11.7,4099.7,47,
31.8.2026,21:35:41.108,9.751,5.4,4099.7,49,
31.8.2026,21:35:41.313,9.294,4.3,4699.7,49,
31.8.2026,21:35:41.521,9.426,4.1,4099.7,48,
31.8.2026,21:35:41.728,9.547,7.9,4699.7,49,
31.8.2026,21:35:41.919,10.005,7.9,4699.7,48,
31.8.2026,21:35:42.127,9.650,11.8,4099.7,49,
31.8.2026,21:35:42.335,8.988,3.0,4699.7,48,
31.8.2026,21:35:42.543,8.352,3.0,4099.7,48,
31.8.2026,21:35:42.750,8.049,8.9,4099.7,47,
31.8.2026,21:35:42.960,9.730,5.6,4099.7,76,
31.8.2026,21:35:43.164,7.585,3.8,4099.7,48,
31.8.2026,21:35:43.355,8.366,4.0,4099.7,47,
31.8.2026,21:35:43.565,9.250,9.6,4099.7,82,
31.8.2026,21:35:43.771,8.182,3.7,4099.7,82,
31.8.2026,21:35:43.966,8.182,3.1,4099.7,80,
31.8.2026,21:35:44.179,9.219,9.5,500.0,65,
31.8.2026,21:35:44.370,9.219,1.8,4099.7,82,
31.8.2026,21:35:44.579,7.661,7.7,4099.7,72,
31.8.2026,21:35:44.785,9.639,5.9,4099.7,68,
31.8.2026,21:35:44.981,8.328,2.8,4699.7,80,
31.8.2026,21:35:45.186,7.442,10.9,4099.7,71,
31.8.2026,21:35:45.413,9.390,4.9,2399.8,72,
31.8.2026,21:35:45.606,8.511,5.1,4099.7,77,
31.8.2026,21:35:45.813,10.003,11.2,4099.7,73,
31.8.2026,21:35:46.024,9.257,6.3,4099.7,73,
31.8.2026,21:35:46.214,7.543,2.5,3999.7,64,
31.8.2026,21:35:46.425,9.837,7.1,4699.7,55,
31.8.2026,21:35:46.630,8.624,4.9,4099.7,55,
31.8.2026,21:35:46.838,8.630,4.8,4699.7,53,
31.8.2026,21:35:47.048,8.648,9.4,4099.7,54,
31.8.2026,21:35:47.257,8.718,1.4,4099.7,53,
31.8.2026,21:35:47.450,8.380,2.1,4699.7,53,
31.8.2026,21:35:47.656,8.254,8.2,4699.7,47,
31.8.2026,21:35:47.862,8.136,5.1,4699.7,46,
31.8.2026,21:35:48.071,8.287,6.9,4099.7,49,
31.8.2026,21:35:48.261,8.560,3.1,4099.7,47,
31.8.2026,21:35:48.467,8.626,6.8,4099.7,48,
31.8.2026,21:35:48.677,8.676,3.2,4099.7,46,
31.8.2026,21:35:48.884,8.278,3.9,4699.7,46,
31.8.2026,21:35:49.077,8.432,8.0,4699.7,47,
31.8.2026,21:35:49.282,8.161,5.6,4699.7,46,
31.8.2026,21:35:49.488,8.421,4.6,4099.7,47,
31.8.2026,21:35:49.695,8.574,3.1,4699.7,46,
31.8.2026,21:35:49.887,8.025,8.3,4699.7,46,
31.8.2026,21:35:50.094,8.413,4.2,4699.7,46,
31.8.2026,21:35:50.304,8.161,4.2,4699.7,46,
31.8.2026,21:35:50.510,8.679,4.8,4099.7,46,
31.8.2026,21:35:50.721,8.586,6.5,4099.7,46,
31.8.2026,21:35:50.928,8.123,6.2,4699.7,45,
31.8.2026,21:35:51.134,8.205,3.5,4099.7,46,
31.8.2026,21:35:51.329,8.314,6.6,4699.7,45,
31.8.2026,21:35:51.532,8.208,5.0,4099.7,45,
31.8.2026,21:35:51.739,8.770,3.9,4099.7,45,
31.8.2026,21:35:51.946,8.195,6.4,4099.7,47,
31.8.2026,21:35:52.142,8.220,8.0,4699.7,47,
31.8.2026,21:35:52.348,8.923,6.2,4699.7,45,
31.8.2026,21:35:52.554,8.639,3.7,4099.7,45,
31.8.2026,21:35:52.745,8.397,4.7,4699.7,45,
31.8.2026,21:35:52.952,7.720,7.2,4099.7,44,
31.8.2026,21:35:53.159,8.711,5.3,4099.7,44,
31.8.2026,21:35:53.366,7.921,8.5,4099.7,47,
31.8.2026,21:35:53.578,12.006,2.6,4099.7,45,
31.8.2026,21:35:53.784,8.174,7.4,4099.7,45,
31.8.2026,21:35:53.990,8.381,4.0,4699.7,44,
31.8.2026,21:35:54.199,8.499,5.3,4699.7,45,
31.8.2026,21:35:54.389,8.966,7.9,4699.7,45,
31.8.2026,21:35:54.595,8.372,3.6,4099.7,45,
31.8.2026,21:35:54.803,8.482,5.1,4699.7,44,
31.8.2026,21:35:55.010,7.934,2.8,4699.7,45,
31.8.2026,21:35:55.200,8.375,7.8,4699.7,45,
31.8.2026,21:35:55.410,8.429,6.2,4699.7,45,
31.8.2026,21:35:55.616,8.451,5.3,4099.7,45,
31.8.2026,21:35:55.822,8.192,3.9,4699.7,44,
31.8.2026,21:35:56.031,8.385,6.5,4699.7,44,
31.8.2026,21:35:56.237,8.089,5.9,4699.7,44,
31.8.2026,21:35:56.449,8.993,4.2,4099.7,44,
31.8.2026,21:35:56.638,7.913,4.2,4099.7,44,
31.8.2026,21:35:56.844,8.466,8.7,4699.7,45,
31.8.2026,21:35:57.054,7.981,2.7,4099.7,44,
31.8.2026,21:35:57.259,7.949,4.8,4099.7,44,
31.8.2026,21:35:57.451,8.060,3.3,4099.7,45,
31.8.2026,21:35:57.656,11.192,10.0,4699.7,78,
31.8.2026,21:35:57.861,8.324,7.5,4699.7,77,
31.8.2026,21:35:58.070,8.309,4.6,4699.7,77,
31.8.2026,21:35:58.277,8.277,3.0,4099.7,73,
31.8.2026,21:35:58.484,8.725,11.6,4099.7,71,
31.8.2026,21:35:58.693,8.017,3.3,4099.7,72,
31.8.2026,21:35:58.901,7.635,2.3,4699.7,44,
31.8.2026,21:35:59.091,7.635,4.8,4699.7,45,
31.8.2026,21:35:59.298,8.273,12.6,4699.7,75,
31.8.2026,21:35:59.506,9.624,4.6,4099.7,73,
31.8.2026,21:35:59.718,8.274,4.2,4699.7,74,
31.8.2026,21:35:59.922,8.310,3.3,4699.7,72,
31.8.2026,21:36:0.130,8.304,6.7,4699.7,72,
31.8.2026,21:36:0.338,8.436,6.1,4699.7,77,
31.8.2026,21:36:0.528,9.377,3.9,1299.9,72,
31.8.2026,21:36:0.734,7.879,12.4,4099.7,68,
31.8.2026,21:36:0.943,9.459,2.9,4099.7,68,
31.8.2026,21:36:1.148,8.811,4.8,4699.7,67,
31.8.2026,21:36:1.355,8.421,3.6,4099.7,74,
31.8.2026,21:36:1.564,8.201,8.4,4099.7,71,
31.8.2026,21:36:1.769,8.338,2.2,4099.7,66,
31.8.2026,21:36:1.976,8.461,3.7,4099.7,63,
31.8.2026,21:36:2.169,8.187,3.7,4099.7,67,
31.8.2026,21:36:2.377,8.323,8.0,4699.7,48,
31.8.2026,21:36:2.585,9.416,6.1,4099.7,49,
31.8.2026,21:36:2.791,8.365,2.9,4099.7,49,
31.8.2026,21:36:2.998,8.287,8.3,4699.7,49,
31.8.2026,21:36:3.207,8.189,4.3,4099.7,47,
31.8.2026,21:36:3.412,8.207,3.1,4099.7,50,
31.8.2026,21:36:3.619,8.263,5.9,4699.7,52,
31.8.2026,21:36:3.834,8.523,7.3,4099.7,51,
31.8.2026,21:36:4.039,8.112,2.2,4099.7,75,
31.8.2026,21:36:4.230,8.227,3.6,4099.7,75,
31.8.2026,21:36:4.437,10.079,9.3,4699.7,49,
31.8.2026,21:36:4.646,9.280,5.3,4099.7,45,
31.8.2026,21:36:4.857,9.930,3.9,4099.7,50,
31.8.2026,21:36:5.065,9.261,7.7,4099.7,51,
31.8.2026,21:36:5.270,9.215,3.3,4099.7,47,
31.8.2026,21:36:5.478,9.508,4.3,4699.7,50,
31.8.2026,21:36:5.684,9.295,8.9,4099.7,45,
31.8.2026,21:36:5.891,9.425,5.9,4099.7,50,
31.8.2026,21:36:6.100,7.105,2.2,4099.7,44,
31.8.2026,21:36:6.304,10.639,5.7,4099.7,46,
31.8.2026,21:36:6.497,10.067,6.2,4099.7,48,
31.8.2026,21:36:6.703,9.467,5.1,4699.7,44,
31.8.2026,21:36:6.912,9.237,7.2,4099.7,47,
31.8.2026,21:36:7.119,8.730,2.4,4099.7,45,
31.8.2026,21:36:7.310,9.362,13.2,4099.7,45,
31.8.2026,21:36:7.520,9.156,3.1,4099.7,46,
31.8.2026,21:36:7.726,9.355,3.3,4699.7,45,
31.8.2026,21:36:7.917,9.598,6.1,4099.7,44,
31.8.2026,21:36:8.125,9.218,9.3,4699.7,44,
31.8.2026,21:36:8.331,9.944,6.2,4699.7,44,
31.8.2026,21:36:8.538,9.381,3.0,4699.7,44,
31.8.2026,21:36:8.745,9.163,5.8,4099.7,44,
31.8.2026,21:36:8.956,9.191,9.5,4099.7,44,
31.8.2026,21:36:9.161,8.896,3.9,4699.7,44,
31.8.2026,21:36:9.371,9.482,5.2,4099.7,44,
31.8.2026,21:36:9.559,9.178,7.7,4699.7,43,
31.8.2026,21:36:9.765,9.406,5.2,4699.7,44,
31.8.2026,21:36:9.972,9.123,5.5,4099.7,44,
31.8.2026,21:36:10.179,10.515,7.8,4099.7,44,
31.8.2026,21:36:10.370,10.379,5.3,4699.7,44,
31.8.2026,21:36:10.577,9.233,10.3,4099.7,44,
31.8.2026,21:36:10.787,9.378,4.4,4099.7,44,
31.8.2026,21:36:10.994,8.876,2.8,4099.7,43,
31.8.2026,21:36:11.203,8.974,7.2,4099.7,43,
31.8.2026,21:36:11.408,9.544,7.1,4099.7,44,
31.8.2026,21:36:11.616,9.574,2.9,4099.7,43,
31.8.2026,21:36:11.822,9.399,5.1,4099.7,44,
31.8.2026,21:36:12.030,8.952,10.6,4099.7,44,
31.8.2026,21:36:12.237,9.090,3.5,4099.7,44,
31.8.2026,21:36:12.444,9.864,6.3,4099.7,43,
31.8.2026,21:36:12.651,9.138,3.9,4099.7,44,
31.8.2026,21:36:12.859,9.772,10.2,4099.7,44,
31.8.2026,21:36:13.066,9.391,3.6,4099.7,44,
31.8.2026,21:36:13.275,9.215,4.2,4099.7,43,
31.8.2026,21:36:13.480,9.071,2.9,4699.7,43,
31.8.2026,21:36:13.691,9.167,9.9,4099.7,43,
31.8.2026,21:36:13.898,9.139,4.3,4099.7,43,
31.8.2026,21:36:14.105,9.472,3.7,4099.7,43,
31.8.2026,21:36:14.312,9.501,11.6,4099.7,45,
31.8.2026,21:36:14.519,9.257,3.7,4099.7,44,
31.8.2026,21:36:14.726,9.445,4.5,4099.7,44,
31.8.2026,21:36:14.917,9.527,3.6,4099.7,44,
31.8.2026,21:36:15.124,9.438,9.8,4099.7,45,
31.8.2026,21:36:15.333,9.000,3.8,4099.7,43,
31.8.2026,21:36:15.526,9.110,8.1,4099.7,44,
31.8.2026,21:36:15.734,8.910,3.2,4699.7,43,
31.8.2026,21:36:15.944,8.870,5.9,4099.7,44,
31.8.2026,21:36:16.137,9.508,8.3,4699.7,44,
31.8.2026,21:36:16.347,10.036,4.6,4099.7,44,
31.8.2026,21:36:16.550,9.580,5.5,4699.7,44,
31.8.2026,21:36:16.757,8.471,3.4,4099.7,43,
31.8.2026,21:36:16.949,8.203,11.2,4099.7,43,
31.8.2026,21:36:17.155,8.712,4.0,4699.7,44,
31.8.2026,21:36:17.365,9.347,4.5,4699.7,43,
31.8.2026,21:36:17.569,8.757,3.6,4699.7,42,
31.8.2026,21:36:17.777,8.837,8.2,4699.7,44,
31.8.2026,21:36:17.987,8.797,6.6,4099.7,44,
31.8.2026,21:36:18.195,9.177,3.6,4099.7,44,
31.8.2026,21:36:18.400,9.911,11.9,4099.7,44,
31.8.2026,21:36:18.609,8.779,2.2,4099.7,44,
31.8.2026,21:36:18.816,9.208,8.8,4099.7,44,
31.8.2026,21:36:19.021,8.731,3.5,4099.7,44,
31.8.2026,21:36:19.229,9.126,9.9,4099.7,44,
31.8.2026,21:36:19.435,9.606,5.3,4099.7,44,
31.8.2026,21:36:19.644,9.606,2.4,4699.7,44,
31.8.2026,21:36:19.851,9.206,3.8,4699.7,43,
31.8.2026,21:36:20.045,8.225,3.8,4699.7,43,
31.8.2026,21:36:20.249,8.003,10.1,4099.7,43,
31.8.2026,21:36:20.457,8.228,4.1,4099.7,43,
31.8.2026,21:36:20.667,8.556,3.1,4099.7,43,
31.8.2026,21:36:20.854,8.556,2.9,4699.7,43,
31.8.2026,21:36:21.062,8.000,9.5,4099.7,69,
31.8.2026,21:36:21.269,8.805,4.4,4699.7,71,
31.8.2026,21:36:21.478,8.321,3.0,4099.7,72,
31.8.2026,21:36:21.668,8.054,1.7,4099.7,70,
31.8.2026,21:36:21.875,8.309,12.8,4099.7,64,
31.8.2026,21:36:22.083,9.394,5.6,4699.7,58,
31.8.2026,21:36:22.288,9.699,3.1,4099.7,76,
31.8.2026,21:36:22.495,8.255,4.0,4199.7,62,
31.8.2026,21:36:22.702,9.345,8.4,4099.7,66,
31.8.2026,21:36:22.910,8.375,2.9,4699.7,75,
31.8.2026,21:36:23.118,8.312,4.3,2599.8,62,
31.8.2026,21:36:23.310,8.207,4.4,4099.7,70,
31.8.2026,21:36:23.518,7.965,9.5,4699.7,46,
31.8.2026,21:36:23.725,8.561,1.7,4099.7,46,
31.8.2026,21:36:23.932,8.285,4.1,4699.7,50,
31.8.2026,21:36:24.141,8.307,8.9,3599.8,50,
31.8.2026,21:36:24.346,8.159,2.8,4099.7,43,
31.8.2026,21:36:24.553,8.033,3.9,4099.7,50,
31.8.2026,21:36:24.761,9.073,3.8,4099.7,44,
31.8.2026,21:36:24.970,8.307,7.8,4099.7,45,
31.8.2026,21:36:25.182,8.337,3.8,3599.8,47,
31.8.2026,21:36:25.372,7.740,2.2,4699.7,49,
31.8.2026,21:36:25.582,7.758,8.2,4699.7,44,
31.8.2026,21:36:25.787,8.317,2.9,4699.7,45,
31.8.2026,21:36:25.999,8.281,3.0,4099.7,44,
31.8.2026,21:36:26.203,8.219,9.2,4699.7,44,
31.8.2026,21:36:26.411,8.480,2.1,4099.7,45,
31.8.2026,21:36:26.605,7.639,5.9,4099.7,43,
31.8.2026,21:36:26.816,8.636,5.5,4699.7,44,
31.8.2026,21:36:27.022,8.377,6.2,4099.7,43,
31.8.2026,21:36:27.216,7.894,4.9,4699.7,44,
31.8.2026,21:36:27.424,8.151,8.3,4099.7,44,
31.8.2026,21:36:27.631,8.427,2.5,4699.7,43,
31.8.2026,21:36:27.839,8.439,2.9,4099.7,45,
31.8.2026,21:36:28.046,8.479,9.0,4699.7,43,
31.8.2026,21:36:28.256,8.065,2.5,4699.7,43,
31.8.2026,21:36:28.461,8.368,5.3,4699.7,43,
31.8.2026,21:36:28.667,8.691,3.8,4699.7,43,
31.8.2026,21:36:28.874,8.100,8.2,4699.7,43,
31.8.2026,21:36:29.083,8.259,6.1,4099.7,43,
31.8.2026,21:36:29.287,7.947,4.1,4699.7,43,
31.8.2026,21:36:29.494,8.242,4.0,4699.7,43,
31.8.2026,21:36:29.701,8.023,6.9,4699.7,43,
31.8.2026,21:36:29.908,8.190,5.0,4099.7,44,
31.8.2026,21:36:30.122,8.025,1.6,4699.7,43,
31.8.2026,21:36:30.331,8.009,6.5,4099.7,42,
31.8.2026,21:36:30.539,8.322,6.1,3199.8,43,
31.8.2026,21:36:30.730,9.055,4.3,2399.8,43,
31.8.2026,21:36:30.938,8.523,5.9,4699.7,44,
31.8.2026,21:36:31.144,8.937,5.6,4099.7,44,
31.8.2026,21:36:31.351,8.238,2.9,4099.7,42,
31.8.2026,21:36:31.543,8.408,7.3,4699.7,43,
31.8.2026,21:36:31.751,8.288,7.3,4699.7,43,
31.8.2026,21:36:31.955,8.288,7.3,4699.7,43,
31.8.2026,21:36:32.162,21.488,7.3,4699.7,43,
31.8.2026,21:36:32.366,21.488,7.3,4699.7,43,
31.8.2026,21:36:32.573,21.488,7.3,4699.7,43,
31.8.2026,21:36:32.762,21.488,7.3,4699.7,43,
31.8.2026,21:36:32.967,21.488,7.3,4699.7,43,
31.8.2026,21:36:33.175,21.488,7.3,4699.7,43,
31.8.2026,21:36:33.379,21.488,7.3,4699.7,43,
31.8.2026,21:36:33.586,21.488,7.3,4699.7,43,
31.8.2026,21:36:33.791,21.488,7.3,4699.7,43,
31.8.2026,21:36:33.980,21.488,7.3,4699.7,43,
31.8.2026,21:36:34.189,21.488,7.3,4699.7,43,
31.8.2026,21:36:34.393,21.488,7.3,4699.7,43,
31.8.2026,21:36:34.600,21.488,7.3,4699.7,43,
31.8.2026,21:36:34.804,21.488,7.3,4699.7,43,
31.8.2026,21:36:35.009,21.488,7.3,4699.7,43,
31.8.2026,21:36:35.199,21.488,7.3,4699.7,43,
31.8.2026,21:36:35.406,21.488,7.3,4699.7,43,
31.8.2026,21:36:35.610,21.488,7.3,4699.7,43,
31.8.2026,21:36:35.816,21.488,7.3,4699.7,43,
31.8.2026,21:36:36.022,21.488,7.3,4699.7,43,
31.8.2026,21:36:36.228,21.488,7.3,4699.7,43,
31.8.2026,21:36:36.436,21.488,7.3,4699.7,43,
31.8.2026,21:36:36.642,21.488,7.3,4699.7,43,
31.8.2026,21:36:36.848,21.488,7.3,4699.7,43,
31.8.2026,21:36:37.056,21.488,7.3,4699.7,43,
31.8.2026,21:36:37.260,21.488,7.3,4699.7,43,
31.8.2026,21:36:37.466,21.488,7.3,4699.7,43,
31.8.2026,21:36:37.673,21.488,7.3,4699.7,43,
31.8.2026,21:36:37.896,21.488,12.0,4099.7,78,
31.8.2026,21:36:38.088,21.488,12.0,4099.7,78,
31.8.2026,21:36:38.276,21.488,12.0,4099.7,78,
31.8.2026,21:36:38.482,21.488,12.0,4099.7,78,
31.8.2026,21:36:38.687,21.488,12.0,4099.7,78,
31.8.2026,21:36:38.893,21.488,12.0,4099.7,78,
31.8.2026,21:36:39.100,21.488,12.0,4099.7,78,
31.8.2026,21:36:39.304,21.488,12.0,4099.7,78,
31.8.2026,21:36:39.511,21.488,12.0,4099.7,78,
31.8.2026,21:36:39.718,23.412,12.0,4099.7,78,
31.8.2026,21:36:39.921,23.412,12.0,4099.7,78,
31.8.2026,21:36:40.129,23.412,12.0,4099.7,78,
31.8.2026,21:36:40.334,23.412,12.0,4099.7,78,
31.8.2026,21:36:40.540,23.412,12.0,4099.7,78,
31.8.2026,21:36:40.732,23.412,12.0,4099.7,78,
31.8.2026,21:36:40.937,23.412,12.0,4099.7,78,
31.8.2026,21:36:41.142,23.412,12.0,4099.7,78,
31.8.2026,21:36:41.351,23.412,12.0,4099.7,78,
31.8.2026,21:36:41.554,23.412,12.0,4099.7,78,
31.8.2026,21:36:41.761,23.412,12.0,4099.7,78,
31.8.2026,21:36:41.949,23.412,12.0,4099.7,78,
31.8.2026,21:36:42.155,23.412,12.0,4099.7,78,
31.8.2026,21:36:42.363,23.412,12.0,4099.7,78,
31.8.2026,21:36:42.567,23.412,12.0,4099.7,78,
31.8.2026,21:36:42.775,23.412,12.0,4099.7,78,
31.8.2026,21:36:42.978,23.412,12.0,4099.7,78,
31.8.2026,21:36:43.168,23.412,12.0,4099.7,78,
31.8.2026,21:36:43.376,23.412,12.0,4099.7,78,
31.8.2026,21:36:43.580,23.412,12.0,4099.7,78,
31.8.2026,21:36:43.786,23.412,12.0,4099.7,78,
31.8.2026,21:36:43.991,23.412,12.0,4099.7,78,
31.8.2026,21:36:44.197,23.412,12.0,4099.7,78,
31.8.2026,21:36:44.404,23.412,12.0,4099.7,78,
31.8.2026,21:36:44.610,23.412,12.0,4099.7,78,
31.8.2026,21:36:44.816,23.412,12.0,4099.7,78,
31.8.2026,21:36:45.023,23.412,23.5,4099.7,85,
31.8.2026,21:36:45.231,23.412,23.5,4099.7,85,
31.8.2026,21:36:45.418,23.412,23.5,4099.7,85,
31.8.2026,21:36:45.625,23.412,23.5,4099.7,85,
31.8.2026,21:36:45.829,23.412,23.5,4099.7,85,
31.8.2026,21:36:46.037,23.412,23.5,4099.7,85,
31.8.2026,21:36:46.240,23.412,23.5,4099.7,85,
31.8.2026,21:36:46.447,23.412,23.5,4099.7,85,
31.8.2026,21:36:46.636,23.412,23.5,4099.7,85,
31.8.2026,21:36:46.842,23.412,23.5,4099.7,85,
31.8.2026,21:36:47.050,23.412,23.5,4099.7,85,
31.8.2026,21:36:47.254,23.412,23.5,4099.7,85,
31.8.2026,21:36:47.460,23.412,23.5,4099.7,85,
31.8.2026,21:36:47.666,23.412,23.5,4099.7,85,
31.8.2026,21:36:47.872,23.412,23.5,4099.7,85,
31.8.2026,21:36:48.079,23.412,23.5,4099.7,85,
31.8.2026,21:36:48.284,23.412,23.5,4099.7,85,
31.8.2026,21:36:48.489,23.412,23.5,4099.7,85,
31.8.2026,21:36:48.694,23.412,23.5,4099.7,85,
31.8.2026,21:36:48.901,23.412,23.5,4099.7,85,
31.8.2026,21:36:49.108,23.412,23.5,4099.7,85,
31.8.2026,21:36:49.311,23.412,23.5,4099.7,85,
31.8.2026,21:36:49.519,23.412,23.5,4099.7,85,
31.8.2026,21:36:49.724,23.412,35.3,4299.7,86,
31.8.2026,21:36:49.929,23.098,35.3,4299.7,86,
31.8.2026,21:36:50.121,23.098,35.3,4299.7,86,
31.8.2026,21:36:50.326,23.098,35.3,4299.7,86,
31.8.2026,21:36:50.531,23.098,35.3,4299.7,86,
31.8.2026,21:36:50.739,23.098,35.3,4299.7,86,
31.8.2026,21:36:50.943,23.098,35.3,4299.7,86,
31.8.2026,21:36:51.150,23.098,35.3,4299.7,86,
31.8.2026,21:36:51.341,23.098,35.3,4299.7,86,
31.8.2026,21:36:51.545,23.098,35.3,4299.7,86,
31.8.2026,21:36:51.751,23.098,35.3,4299.7,86,
31.8.2026,21:36:51.957,23.098,35.3,4299.7,86,
31.8.2026,21:36:52.163,23.098,35.3,4299.7,86,
31.8.2026,21:36:52.371,23.098,35.3,4299.7,86,
31.8.2026,21:36:52.558,23.098,35.3,4299.7,86,
31.8.2026,21:36:52.765,23.098,35.3,4299.7,86,
31.8.2026,21:36:52.971,23.098,35.3,4299.7,86,
31.8.2026,21:36:53.178,23.098,35.3,4299.7,86,
31.8.2026,21:36:53.383,23.098,35.3,4299.7,86,
31.8.2026,21:36:53.588,23.098,35.3,4299.7,86,
31.8.2026,21:36:53.795,23.098,35.3,4299.7,86,
31.8.2026,21:36:54.001,23.098,35.3,4299.7,86,
31.8.2026,21:36:54.207,23.098,35.3,4299.7,86,
31.8.2026,21:36:54.413,23.098,35.3,4299.7,86,
31.8.2026,21:36:54.621,23.119,16.2,4199.7,86,
31.8.2026,21:36:54.825,23.119,16.2,4199.7,86,
31.8.2026,21:36:55.031,23.119,16.2,4199.7,86,
31.8.2026,21:36:55.237,23.119,16.2,4199.7,86,
31.8.2026,21:36:55.443,23.119,16.2,4199.7,86,
31.8.2026,21:36:55.651,23.119,16.2,4199.7,86,
31.8.2026,21:36:55.840,23.119,16.2,4199.7,86,
31.8.2026,21:36:56.045,23.119,16.2,4199.7,86,
31.8.2026,21:36:56.250,23.119,16.2,4199.7,86,
31.8.2026,21:36:56.455,23.119,16.2,4199.7,86,
31.8.2026,21:36:56.661,23.119,16.2,4199.7,86,
31.8.2026,21:36:56.867,23.119,16.2,4199.7,86,
31.8.2026,21:36:57.072,23.119,16.2,4199.7,86,
31.8.2026,21:36:57.279,23.119,16.2,4199.7,86,
31.8.2026,21:36:57.484,23.119,16.2,4199.7,86,
31.8.2026,21:36:57.690,23.119,16.2,4199.7,86,
31.8.2026,21:36:57.896,23.119,16.2,4199.7,86,
31.8.2026,21:36:58.101,23.119,16.2,4199.7,86,
31.8.2026,21:36:58.307,23.119,16.2,4199.7,86,
31.8.2026,21:36:58.517,23.119,16.2,4199.7,86,
31.8.2026,21:36:58.719,23.119,16.2,4199.7,86,
31.8.2026,21:36:58.924,23.119,16.2,4199.7,86,
31.8.2026,21:36:59.129,23.119,16.2,4199.7,86,
31.8.2026,21:36:59.338,22.831,15.9,4299.7,87,
31.8.2026,21:36:59.541,22.831,15.9,4299.7,87,
31.8.2026,21:36:59.748,22.831,15.9,4299.7,87,
31.8.2026,21:36:59.952,22.831,15.9,4299.7,87,
31.8.2026,21:37:0.159,22.831,15.9,4299.7,87,
31.8.2026,21:37:0.363,22.831,15.9,4299.7,87,
31.8.2026,21:37:0.569,22.831,15.9,4299.7,87,
31.8.2026,21:37:0.778,22.831,15.9,4299.7,87,
31.8.2026,21:37:0.982,22.831,15.9,4299.7,87,
31.8.2026,21:37:1.190,22.831,15.9,4299.7,87,
31.8.2026,21:37:1.393,22.831,15.9,4299.7,87,
31.8.2026,21:37:1.600,22.831,15.9,4299.7,87,
31.8.2026,21:37:1.805,22.831,15.9,4299.7,87,
31.8.2026,21:37:1.996,22.831,15.9,4299.7,87,
31.8.2026,21:37:2.201,22.831,15.9,4299.7,87,
31.8.2026,21:37:2.407,22.831,15.9,4299.7,87,
31.8.2026,21:37:2.614,22.831,15.9,4299.7,87,
31.8.2026,21:37:2.819,22.831,15.9,4299.7,87,
31.8.2026,21:37:3.024,22.831,15.9,4299.7,87,
31.8.2026,21:37:3.216,22.831,15.9,4299.7,87,
31.8.2026,21:37:3.421,22.831,15.9,4299.7,87,
31.8.2026,21:37:3.627,22.831,15.9,4299.7,87,
31.8.2026,21:37:3.832,22.831,15.9,4299.7,87,
31.8.2026,21:37:4.038,22.831,16.0,4399.7,81,
31.8.2026,21:37:4.246,22.767,16.0,4399.7,81,
31.8.2026,21:37:4.449,22.767,16.0,4399.7,81,
31.8.2026,21:37:4.656,22.767,16.0,4399.7,81,
31.8.2026,21:37:4.860,22.767,16.0,4399.7,81,
